#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],b_w_RS_S_x [rad s^-1],b_w_RS_S_y [rad s^-1],b_w_RS_S_z [rad s^-1],b_a_RS_S_x [m s^-2],b_a_RS_S_y [m s^-2],b_a_RS_S_z [m s^-2]
30345000000,0.000000000,0.000000000,0.000000000,-0.098152791,0.880758821,-0.303961726,0.349624367,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30350000000,0.000000000,0.000000000,0.000000000,-0.097936512,0.880762817,-0.303807949,0.349808562,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30355000000,0.000000000,0.000000000,0.000000000,-0.097719040,0.880766705,-0.303654538,0.349992746,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30360000000,0.000000000,0.000000000,0.000000000,-0.097500375,0.880770483,-0.303501494,0.350176921,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30365000000,0.000000000,0.000000000,0.000000000,-0.097280519,0.880774153,-0.303348815,0.350361084,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30370000000,0.000000000,0.000000000,0.000000000,-0.097059471,0.880777711,-0.303196502,0.350545237,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30375000000,0.000000000,0.000000000,0.000000000,-0.096837231,0.880781159,-0.303044555,0.350729379,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30380000000,0.000000000,0.000000000,0.000000000,-0.096613800,0.880784496,-0.302892975,0.350913510,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30385000000,0.000000000,0.000000000,0.000000000,-0.096389178,0.880787720,-0.302741760,0.351097631,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30390000000,0.000000000,0.000000000,0.000000000,-0.096163366,0.880790830,-0.302590911,0.351281740,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30395000000,0.000000000,0.000000000,0.000000000,-0.095936363,0.880793828,-0.302440428,0.351465837,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30400000000,0.000000000,0.000000000,0.000000000,-0.095708171,0.880796710,-0.302290311,0.351649924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30405000000,0.000000000,0.000000000,0.000000000,-0.095478789,0.880799478,-0.302140560,0.351833999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30410000000,0.000000000,0.000000000,0.000000000,-0.095248217,0.880802129,-0.301991175,0.352018062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30415000000,0.000000000,0.000000000,0.000000000,-0.095016457,0.880804664,-0.301842156,0.352202114,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30420000000,0.000000000,0.000000000,0.000000000,-0.094783508,0.880807082,-0.301693503,0.352386154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30425000000,0.000000000,0.000000000,0.000000000,-0.094549371,0.880809381,-0.301545216,0.352570182,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30430000000,0.000000000,0.000000000,0.000000000,-0.094314045,0.880811562,-0.301397294,0.352754197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30435000000,0.000000000,0.000000000,0.000000000,-0.094077533,0.880813623,-0.301249738,0.352938201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30440000000,0.000000000,0.000000000,0.000000000,-0.093839833,0.880815564,-0.301102549,0.353122192,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30445000000,0.000000000,0.000000000,0.000000000,-0.093600946,0.880817384,-0.300955724,0.353306171,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30450000000,0.000000000,0.000000000,0.000000000,-0.093360872,0.880819082,-0.300809266,0.353490137,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30455000000,0.000000000,0.000000000,0.000000000,-0.093119613,0.880820658,-0.300663173,0.353674091,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30460000000,0.000000000,0.000000000,0.000000000,-0.092877167,0.880822110,-0.300517446,0.353858031,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30465000000,0.000000000,0.000000000,0.000000000,-0.092633536,0.880823439,-0.300372084,0.354041959,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30470000000,0.000000000,0.000000000,0.000000000,-0.092388720,0.880824642,-0.300227088,0.354225874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30475000000,0.000000000,0.000000000,0.000000000,-0.092142719,0.880825720,-0.300082458,0.354409775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30480000000,0.000000000,0.000000000,0.000000000,-0.091895534,0.880826672,-0.299938193,0.354593663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30485000000,0.000000000,0.000000000,0.000000000,-0.091647165,0.880827496,-0.299794293,0.354777538,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30490000000,0.000000000,0.000000000,0.000000000,-0.091397612,0.880828193,-0.299650759,0.354961399,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30495000000,0.000000000,0.000000000,0.000000000,-0.091146875,0.880828760,-0.299507590,0.355145246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30500000000,0.000000000,0.000000000,0.000000000,-0.090894956,0.880829199,-0.299364786,0.355329079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30505000000,0.000000000,0.000000000,0.000000000,-0.090641854,0.880829507,-0.299222347,0.355512898,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30510000000,0.000000000,0.000000000,0.000000000,-0.090387571,0.880829684,-0.299080274,0.355696703,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30515000000,0.000000000,0.000000000,0.000000000,-0.090132105,0.880829729,-0.298938565,0.355880494,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30520000000,0.000000000,0.000000000,0.000000000,-0.089875458,0.880829642,-0.298797222,0.356064270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30525000000,0.000000000,0.000000000,0.000000000,-0.089617630,0.880829421,-0.298656243,0.356248031,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30530000000,0.000000000,0.000000000,0.000000000,-0.089358621,0.880829066,-0.298515630,0.356431778,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30535000000,0.000000000,0.000000000,0.000000000,-0.089098432,0.880828576,-0.298375381,0.356615510,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30540000000,0.000000000,0.000000000,0.000000000,-0.088837064,0.880827950,-0.298235497,0.356799227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30545000000,0.000000000,0.000000000,0.000000000,-0.088574516,0.880827187,-0.298095977,0.356982928,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30550000000,0.000000000,0.000000000,0.000000000,-0.088310789,0.880826286,-0.297956822,0.357166614,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30555000000,0.000000000,0.000000000,0.000000000,-0.088045883,0.880825248,-0.297818031,0.357350285,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30560000000,0.000000000,0.000000000,0.000000000,-0.087779799,0.880824070,-0.297679605,0.357533940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30565000000,0.000000000,0.000000000,0.000000000,-0.087512538,0.880822752,-0.297541543,0.357717579,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30570000000,0.000000000,0.000000000,0.000000000,-0.087244099,0.880821293,-0.297403845,0.357901202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30575000000,0.000000000,0.000000000,0.000000000,-0.086974483,0.880819692,-0.297266511,0.358084809,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30580000000,0.000000000,0.000000000,0.000000000,-0.086703690,0.880817949,-0.297129542,0.358268399,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30585000000,0.000000000,0.000000000,0.000000000,-0.086431722,0.880816063,-0.296992936,0.358451973,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30590000000,0.000000000,0.000000000,0.000000000,-0.086158578,0.880814032,-0.296856694,0.358635531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30595000000,0.000000000,0.000000000,0.000000000,-0.085884258,0.880811856,-0.296720815,0.358819072,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30600000000,0.000000000,0.000000000,0.000000000,-0.085608764,0.880809534,-0.296585301,0.359002595,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30605000000,0.000000000,0.000000000,0.000000000,-0.085332096,0.880807066,-0.296450149,0.359186102,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30610000000,0.000000000,0.000000000,0.000000000,-0.085054253,0.880804449,-0.296315361,0.359369591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30615000000,0.000000000,0.000000000,0.000000000,-0.084775237,0.880801684,-0.296180937,0.359553063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30620000000,0.000000000,0.000000000,0.000000000,-0.084495048,0.880798770,-0.296046875,0.359736517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30625000000,0.000000000,0.000000000,0.000000000,-0.084213686,0.880795705,-0.295913177,0.359919954,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30630000000,0.000000000,0.000000000,0.000000000,-0.083931152,0.880792489,-0.295779842,0.360103372,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30635000000,0.000000000,0.000000000,0.000000000,-0.083647447,0.880789121,-0.295646869,0.360286772,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30640000000,0.000000000,0.000000000,0.000000000,-0.083362570,0.880785600,-0.295514259,0.360470154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30645000000,0.000000000,0.000000000,0.000000000,-0.083076523,0.880781925,-0.295382011,0.360653517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30650000000,0.000000000,0.000000000,0.000000000,-0.082789305,0.880778095,-0.295250126,0.360836862,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30655000000,0.000000000,0.000000000,0.000000000,-0.082500917,0.880774110,-0.295118604,0.361020188,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30660000000,0.000000000,0.000000000,0.000000000,-0.082211360,0.880769968,-0.294987443,0.361203495,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30665000000,0.000000000,0.000000000,0.000000000,-0.081920634,0.880765668,-0.294856645,0.361386782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30670000000,0.000000000,0.000000000,0.000000000,-0.081628739,0.880761210,-0.294726208,0.361570051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30675000000,0.000000000,0.000000000,0.000000000,-0.081335677,0.880756593,-0.294596133,0.361753299,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30680000000,0.000000000,0.000000000,0.000000000,-0.081041447,0.880751816,-0.294466420,0.361936528,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30685000000,0.000000000,0.000000000,0.000000000,-0.080746049,0.880746877,-0.294337068,0.362119737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30690000000,0.000000000,0.000000000,0.000000000,-0.080449486,0.880741777,-0.294208078,0.362302926,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30695000000,0.000000000,0.000000000,0.000000000,-0.080151756,0.880736513,-0.294079449,0.362486094,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30700000000,0.000000000,0.000000000,0.000000000,-0.079852861,0.880731086,-0.293951181,0.362669242,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30705000000,0.000000000,0.000000000,0.000000000,-0.079552801,0.880725493,-0.293823273,0.362852369,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30710000000,0.000000000,0.000000000,0.000000000,-0.079251576,0.880719735,-0.293695727,0.363035475,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30715000000,0.000000000,0.000000000,0.000000000,-0.078949187,0.880713810,-0.293568541,0.363218560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30720000000,0.000000000,0.000000000,0.000000000,-0.078645634,0.880707717,-0.293441715,0.363401624,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30725000000,0.000000000,0.000000000,0.000000000,-0.078340919,0.880701456,-0.293315250,0.363584666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30730000000,0.000000000,0.000000000,0.000000000,-0.078035040,0.880695025,-0.293189145,0.363767687,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30735000000,0.000000000,0.000000000,0.000000000,-0.077728000,0.880688424,-0.293063400,0.363950686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30740000000,0.000000000,0.000000000,0.000000000,-0.077419798,0.880681651,-0.292938014,0.364133662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30745000000,0.000000000,0.000000000,0.000000000,-0.077110435,0.880674706,-0.292812988,0.364316617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30750000000,0.000000000,0.000000000,0.000000000,-0.076799912,0.880667587,-0.292688322,0.364499548,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30755000000,0.000000000,0.000000000,0.000000000,-0.076488229,0.880660294,-0.292564015,0.364682458,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30760000000,0.000000000,0.000000000,0.000000000,-0.076175386,0.880652825,-0.292440067,0.364865344,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30765000000,0.000000000,0.000000000,0.000000000,-0.075861384,0.880645181,-0.292316478,0.365048207,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30770000000,0.000000000,0.000000000,0.000000000,-0.075546224,0.880637358,-0.292193247,0.365231047,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30775000000,0.000000000,0.000000000,0.000000000,-0.075229906,0.880629358,-0.292070375,0.365413863,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30780000000,0.000000000,0.000000000,0.000000000,-0.074912431,0.880621178,-0.291947861,0.365596655,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30785000000,0.000000000,0.000000000,0.000000000,-0.074593799,0.880612818,-0.291825706,0.365779424,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30790000000,0.000000000,0.000000000,0.000000000,-0.074274010,0.880604277,-0.291703909,0.365962168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30795000000,0.000000000,0.000000000,0.000000000,-0.073953066,0.880595553,-0.291582469,0.366144888,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30800000000,0.000000000,0.000000000,0.000000000,-0.073630967,0.880586647,-0.291461387,0.366327584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30805000000,0.000000000,0.000000000,0.000000000,-0.073307713,0.880577556,-0.291340662,0.366510254,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30810000000,0.000000000,0.000000000,0.000000000,-0.072983305,0.880568279,-0.291220294,0.366692900,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30815000000,0.000000000,0.000000000,0.000000000,-0.072657744,0.880558817,-0.291100284,0.366875520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30820000000,0.000000000,0.000000000,0.000000000,-0.072331030,0.880549167,-0.290980630,0.367058115,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30825000000,0.000000000,0.000000000,0.000000000,-0.072003163,0.880539329,-0.290861333,0.367240684,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30830000000,0.000000000,0.000000000,0.000000000,-0.071674145,0.880529301,-0.290742392,0.367423227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30835000000,0.000000000,0.000000000,0.000000000,-0.071343975,0.880519084,-0.290623808,0.367605744,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30840000000,0.000000000,0.000000000,0.000000000,-0.071012655,0.880508675,-0.290505579,0.367788235,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30845000000,0.000000000,0.000000000,0.000000000,-0.070680184,0.880498073,-0.290387706,0.367970699,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30850000000,0.000000000,0.000000000,0.000000000,-0.070346565,0.880487278,-0.290270189,0.368153136,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30855000000,0.000000000,0.000000000,0.000000000,-0.070011796,0.880476289,-0.290153027,0.368335546,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30860000000,0.000000000,0.000000000,0.000000000,-0.069675879,0.880465104,-0.290036220,0.368517929,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30865000000,0.000000000,0.000000000,0.000000000,-0.069338814,0.880453723,-0.289919767,0.368700284,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30870000000,0.000000000,0.000000000,0.000000000,-0.069000602,0.880442144,-0.289803670,0.368882612,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30875000000,0.000000000,0.000000000,0.000000000,-0.068661243,0.880430366,-0.289687927,0.369064911,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30880000000,0.000000000,0.000000000,0.000000000,-0.068320739,0.880418389,-0.289572538,0.369247183,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30885000000,0.000000000,0.000000000,0.000000000,-0.067979089,0.880406211,-0.289457503,0.369429426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30890000000,0.000000000,0.000000000,0.000000000,-0.067636294,0.880393832,-0.289342822,0.369611640,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30895000000,0.000000000,0.000000000,0.000000000,-0.067292356,0.880381249,-0.289228494,0.369793825,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30900000000,0.000000000,0.000000000,0.000000000,-0.066947273,0.880368463,-0.289114519,0.369975981,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30905000000,0.000000000,0.000000000,0.000000000,-0.066601048,0.880355472,-0.289000898,0.370158108,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30910000000,0.000000000,0.000000000,0.000000000,-0.066253681,0.880342275,-0.288887629,0.370340205,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30915000000,0.000000000,0.000000000,0.000000000,-0.065905172,0.880328870,-0.288774713,0.370522272,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30920000000,0.000000000,0.000000000,0.000000000,-0.065555521,0.880315258,-0.288662149,0.370704309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30925000000,0.000000000,0.000000000,0.000000000,-0.065204731,0.880301436,-0.288549937,0.370886315,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30930000000,0.000000000,0.000000000,0.000000000,-0.064852800,0.880287404,-0.288438077,0.371068291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30935000000,0.000000000,0.000000000,0.000000000,-0.064499731,0.880273161,-0.288326568,0.371250236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30940000000,0.000000000,0.000000000,0.000000000,-0.064145523,0.880258705,-0.288215411,0.371432149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30945000000,0.000000000,0.000000000,0.000000000,-0.063790177,0.880244035,-0.288104605,0.371614031,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30950000000,0.000000000,0.000000000,0.000000000,-0.063433694,0.880229151,-0.287994149,0.371795882,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30955000000,0.000000000,0.000000000,0.000000000,-0.063076074,0.880214052,-0.287884044,0.371977701,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30960000000,0.000000000,0.000000000,0.000000000,-0.062717318,0.880198735,-0.287774289,0.372159487,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30965000000,0.000000000,0.000000000,0.000000000,-0.062357427,0.880183200,-0.287664884,0.372341241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30970000000,0.000000000,0.000000000,0.000000000,-0.061996401,0.880167447,-0.287555829,0.372522963,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30975000000,0.000000000,0.000000000,0.000000000,-0.061634241,0.880151473,-0.287447123,0.372704651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30980000000,0.000000000,0.000000000,0.000000000,-0.061270948,0.880135278,-0.287338766,0.372886306,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30985000000,0.000000000,0.000000000,0.000000000,-0.060906523,0.880118860,-0.287230758,0.373067928,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30990000000,0.000000000,0.000000000,0.000000000,-0.060540965,0.880102220,-0.287123099,0.373249516,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
30995000000,0.000000000,0.000000000,0.000000000,-0.060174276,0.880085354,-0.287015788,0.373431069,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31000000000,0.000000000,0.000000000,0.000000000,-0.059806456,0.880068263,-0.286908825,0.373612589,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31005000000,0.000000000,0.000000000,0.000000000,-0.059437506,0.880050945,-0.286802210,0.373794074,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
